Date,Receipt_ID,Product_Name,Brand_Name,Category,Quantity,Selling_Price,Cost_Price,Stock_For_Month
21/12/2024,REC-daV-2834,Juice,Fresh Squeeze,Beverages,1,1.94,1.63,112
21/12/2024,REC-Gra-0164,Pasta,Pasta Perfection,Pantry,5,7.73,6.37,77
22/12/2024,REC-yTz-9239,Chicken Breast,Prime Cuts,Meat,2,12.68,11.48,71
22/12/2024,REC-xZk-9721,Bread,Daily Loaf,Bakery,4,2.95,2.6,156
22/12/2024,REC-aov-8096,Olive Oil,Mediterranean Harvest,Pantry,2,7.27,5.37,153
22/12/2024,REC-mdo-0689,Soft Drink,Sparkle Beverages,Beverages,2,5.28,3.82,117
22/12/2024,REC-MOL-7434,Dish Soap,Eco-Wash,Household,1,9.95,7.99,134
22/12/2024,REC-rOa-3857,Tomatoes,Vine Ripened,Produce,4,3.45,2.87,146
23/12/2024,REC-YKG-8461,Canned Tomatoes,Simply Canned,Pantry,2,2.93,2.41,168
23/12/2024,REC-VMm-3555,Flour,The Baker's Choice,Pantry,5,6.68,5.62,137
23/12/2024,REC-PBM-4070,Coffee,Aussie Roast,Beverages,3,3.05,2.24,169
24/12/2024,REC-DLG-1079,Salt,Crystal Co.,Pantry,4,4.12,3.55,167
24/12/2024,REC-IaE-2614,Milk,Meadowland,Dairy,2,3.38,3.05,176
24/12/2024,REC-LHh-5980,Pasta,Grainfield Co.,Pantry,1,3.68,3.24,126
26/12/2024,REC-ewo-2964,Milk,Farmers Choice,Dairy,4,3.9,2.85,99
26/12/2024,REC-Wqv-2030,Chicken Breast,Lean Meats,Meat,4,19.06,14.37,79
26/12/2024,REC-yRj-6562,Milk,Dairy Fresh,Dairy,4,4.12,3.46,141
26/12/2024,REC-GCQ-4329,Coffee,Urban Brew,Beverages,3,4.47,3.68,97
26/12/2024,REC-YWV-4904,Coffee,Urban Brew,Beverages,4,6.14,4.87,116
27/12/2024,REC-mIj-1015,Biscuits,Aussie Bakes,Snacks,1,3.97,3.1,151
27/12/2024,REC-gKG-5264,Lettuce,Garden Select,Produce,1,1.91,1.65,81
27/12/2024,REC-Cxw-0163,Milk,Farmers Choice,Dairy,5,4.17,3.35,114
27/12/2024,REC-zVp-1696,Chicken Breast,Prime Cuts,Meat,2,11.52,8.29,79
27/12/2024,REC-pcz-1716,Rice,Aussie Grains,Pantry,4,3.7,2.78,75
27/12/2024,REC-vLU-1883,Yogurt,Morning Bliss,Dairy,2,5.77,4.47,133
30/12/2024,REC-dEy-1486,Lettuce,Crisp Greens,Produce,4,4.51,3.34,162
30/12/2024,REC-neF-1373,Sugar,Sweet Stuff,Pantry,1,3.99,3.29,136
30/12/2024,REC-WCy-6993,Juice,Fresh Squeeze,Beverages,3,3.37,2.75,139
31/12/2024,REC-OWq-4509,Rice,Rice King,Pantry,4,6.52,4.77,69
31/12/2024,REC-mHR-3803,Chips,Crunchy Bites,Snacks,4,3.29,2.39,57
01/01/2025,REC-PSc-4742,Bananas,Tropical Treat,Produce,3,3.79,3.14,107
01/01/2025,REC-zve-0687,Chicken Breast,Lean Meats,Meat,5,16.33,12.07,77
01/01/2025,REC-pnj-8214,Sugar,Sweet Stuff,Pantry,3,6.92,5.23,145
01/01/2025,REC-BBY-7744,Canned Beans,Simply Canned,Pantry,4,3.96,2.93,181
01/01/2025,REC-vtj-1234,Juice,Fresh Squeeze,Beverages,2,2.45,2.03,152
03/01/2025,REC-ZHd-4491,Yogurt,Pure Greek,Dairy,1,5.24,3.75,195
03/01/2025,REC-lkD-8198,Biscuits,Sweet Treats,Snacks,4,3.36,2.6,86
03/01/2025,REC-Mjx-9699,Juice,Fruit Burst,Beverages,5,3.14,2.82,137
03/01/2025,REC-Aiy-4480,Paper Towels,Quick Dry,Household,2,5.18,4.66,54
03/01/2025,REC-KJt-9570,Canned Tomatoes,Hearty Harvest,Pantry,4,2.19,1.8,105
03/01/2025,REC-CuN-4042,Laundry Detergent,Aussie Wash,Household,3,10.41,8.56,153
04/01/2025,REC-TcA-3986,Milk,Meadowland,Dairy,4,3.54,3.03,56
04/01/2025,REC-cDd-7730,Bread,Daily Loaf,Bakery,3,4.59,3.34,194
04/01/2025,REC-WHg-5863,Soft Drink,Fizz Co.,Beverages,1,2.73,1.97,188
04/01/2025,REC-mbP-6790,Paper Towels,Handy Wipes,Household,1,7.6,6.38,52
04/01/2025,REC-AJB-5275,Paper Towels,Handy Wipes,Household,2,8.06,7.31,105
04/01/2025,REC-dyd-6604,Milk,Meadowland,Dairy,1,5.81,4.57,128
04/01/2025,REC-nTU-1221,Toilet Paper,Soft Touch,Household,5,6.18,4.48,120
04/01/2025,REC-Ftm-8029,Chips,Salt & Crunch,Snacks,2,4.31,3.42,60
04/01/2025,REC-bjV-8724,Yogurt,Morning Bliss,Dairy,3,5.75,4.83,65
04/01/2025,REC-PEk-0307,Coffee,Bean Supreme,Beverages,2,5.94,4.82,147
05/01/2025,REC-YHk-1286,Chips,Crunchy Bites,Snacks,2,4.26,3.86,53
05/01/2025,REC-dks-2328,Coffee,Aussie Roast,Beverages,1,5.51,4.45,68
05/01/2025,REC-Thi-6473,Beef Mince,Prime Cuts,Meat,2,14.21,11.59,72
05/01/2025,REC-fdX-5388,Bread,Crusty Creations,Bakery,1,5.17,3.71,153
05/01/2025,REC-Zra-5489,Pasta,Italian Kitchen,Pantry,2,8.61,6.47,173
06/01/2025,REC-PZN-4886,Pasta,Pasta Perfection,Pantry,5,6.81,5.26,140
06/01/2025,REC-EQu-0299,Tea Bags,Tea Time,Beverages,3,5.38,4.57,113
06/01/2025,REC-IUo-6705,Tea Bags,Tea Time,Beverages,5,5.14,4.05,191
06/01/2025,REC-aWC-9047,Biscuits,Cookie Crumble,Snacks,3,2.63,2.38,192
06/01/2025,REC-BDz-0204,Yogurt,Morning Bliss,Dairy,5,5.34,4.68,81
06/01/2025,REC-rSX-1548,Coffee,Bean Supreme,Beverages,3,2.37,2.03,134
06/01/2025,REC-SPV-8132,Eggs,Golden Yolk,Dairy,4,4.47,3.37,194
07/01/2025,REC-VPz-8561,Tea Bags,Tea Time,Beverages,4,3.36,2.68,158
07/01/2025,REC-swc-2449,Salt,Crystal Co.,Pantry,4,7.88,6.23,172
07/01/2025,REC-Hxa-4310,Dish Soap,Sparkle Clean,Household,4,11.25,8.45,73
07/01/2025,REC-LsS-6928,Coffee,Urban Brew,Beverages,3,2.41,2.12,190
07/01/2025,REC-Dhv-1869,Paper Towels,Handy Wipes,Household,2,11.99,9.95,148
07/01/2025,REC-fdA-3838,Laundry Detergent,Clean Wave,Household,5,9.91,7.32,144
07/01/2025,REC-hcN-0169,Apples,Local Grown,Produce,1,1.99,1.53,63
07/01/2025,REC-dVL-7110,Flour,The Baker's Choice,Pantry,3,4.92,3.56,172
07/01/2025,REC-gHQ-4034,Bananas,Tropical Treat,Produce,2,3.92,2.9,85
07/01/2025,REC-mFe-9039,Juice,Fruit Burst,Beverages,2,3.67,3.18,122
09/01/2025,REC-eRT-4361,Chicken Breast,Butcher's Best,Meat,5,18.31,14.16,141
09/01/2025,REC-rAW-0031,Soft Drink,Sparkle Beverages,Beverages,4,4.75,4.12,139
09/01/2025,REC-CDg-0277,Tea Bags,Tea Time,Beverages,4,5.37,4.64,183
09/01/2025,REC-SmE-4847,Bananas,Island Harvest,Produce,5,2.62,2.16,158
09/01/2025,REC-zHX-2009,Chicken Breast,Butcher's Best,Meat,5,9.71,8.6,167
09/01/2025,REC-eTm-5464,Toilet Paper,Quilted Comfort,Household,3,8.13,6.04,103
09/01/2025,REC-JTr-8888,Bread,Sunrise Bakes,Bakery,5,3.45,2.73,104
09/01/2025,REC-Gzx-9125,Tomatoes,Sun Kissed,Produce,4,2.46,2.18,112
10/01/2025,REC-hnr-8094,Salt,Aussie Salt,Pantry,3,8.26,6.07,136
10/01/2025,REC-gDp-8868,Milk,Dairy Fresh,Dairy,4,5.8,4.43,132
10/01/2025,REC-GpZ-1034,Flour,Golden Grains,Pantry,5,5.43,4.27,140
10/01/2025,REC-zFV-6872,Chicken Breast,Lean Meats,Meat,4,11.77,9.2,139
10/01/2025,REC-gHJ-3020,Paper Towels,Handy Wipes,Household,3,9.89,8.43,108
10/01/2025,REC-SZO-4570,Milk,Meadowland,Dairy,4,3.17,2.57,136
10/01/2025,REC-gkG-9331,Soft Drink,Sparkle Beverages,Beverages,5,5.82,4.68,172
10/01/2025,REC-SDk-4484,Chips,Salt & Crunch,Snacks,4,3.04,2.33,78
10/01/2025,REC-gZh-7543,Dish Soap,Power Clean,Household,3,9.78,7.45,199
12/01/2025,REC-UBP-1263,Pasta,Grainfield Co.,Pantry,3,7.88,6.56,179
12/01/2025,REC-cuU-0361,Biscuits,Aussie Bakes,Snacks,5,4.05,2.95,133
13/01/2025,REC-TNg-7645,Coffee,Bean Supreme,Beverages,3,3.8,3.18,191
13/01/2025,REC-uRy-0486,Chips,Salt & Crunch,Snacks,5,4.23,3.49,142
13/01/2025,REC-PkK-0722,Chicken Breast,Butcher's Best,Meat,4,11.6,9.94,194
13/01/2025,REC-wHe-1324,Laundry Detergent,Clean Wave,Household,2,9.22,7.54,52
13/01/2025,REC-UaA-0904,Tomatoes,Vine Ripened,Produce,3,2.72,2.27,159
13/01/2025,REC-NoS-1711,Dish Soap,Eco-Wash,Household,4,3.72,3.05,115
13/01/2025,REC-ebp-3126,Lettuce,Garden Select,Produce,4,4.26,3.15,169
14/01/2025,REC-IhO-8870,Cereal,Morning Crunch,Breakfast,2,5.13,3.81,171
15/01/2025,REC-URU-7820,Bread,Crusty Creations,Bakery,1,4.19,3.71,53
15/01/2025,REC-WFU-0020,Salt,Crystal Co.,Pantry,1,6.4,5.67,51
15/01/2025,REC-rFp-9970,Lettuce,Garden Select,Produce,4,3.79,2.88,125
16/01/2025,REC-JjH-7767,Flour,Golden Grains,Pantry,2,4.31,3.81,152
16/01/2025,REC-pbB-7384,Lettuce,Garden Select,Produce,3,2.14,1.84,90
16/01/2025,REC-sqO-3270,Pasta,Italian Kitchen,Pantry,2,6.02,4.78,107
16/01/2025,REC-YpP-8559,Pasta,Italian Kitchen,Pantry,5,9.37,6.89,91
16/01/2025,REC-GdL-4445,Laundry Detergent,Fresh Scent,Household,4,4.65,4.01,116
16/01/2025,REC-omU-3949,Laundry Detergent,Fresh Scent,Household,5,10.14,7.77,91
16/01/2025,REC-tIj-8698,Lettuce,Crisp Greens,Produce,4,1.85,1.5,138
16/01/2025,REC-kBq-7651,Coffee,Urban Brew,Beverages,3,3.02,2.73,68
16/01/2025,REC-QnN-2332,Eggs,Golden Yolk,Dairy,4,5.06,3.89,110
16/01/2025,REC-CHr-5349,Eggs,Golden Yolk,Dairy,2,4.18,3.7,93
18/01/2025,REC-XPc-2080,Cereal,Morning Crunch,Breakfast,1,6.67,5.83,171
18/01/2025,REC-eHM-3150,Milk,Dairy Fresh,Dairy,2,2.64,2.09,68
18/01/2025,REC-kZW-0926,Toilet Paper,Soft Touch,Household,1,4.48,3.8,191
18/01/2025,REC-beX-7270,Bread,Daily Loaf,Bakery,4,3.99,3.19,185
18/01/2025,REC-VfU-0132,Toilet Paper,Quilted Comfort,Household,2,6.37,5.35,66
18/01/2025,REC-Nkz-6625,Tea Bags,Tea Time,Beverages,5,4.31,3.78,178
18/01/2025,REC-oDr-3647,Milk,Farmers Choice,Dairy,1,4.65,3.85,54
18/01/2025,REC-eaB-1698,Milk,Meadowland,Dairy,4,5.92,4.91,122
18/01/2025,REC-Ujx-4717,Milk,Meadowland,Dairy,4,5.09,4.32,147
18/01/2025,REC-NhL-0350,Coffee,Bean Supreme,Beverages,4,6.34,4.84,156
19/01/2025,REC-hga-6051,Beef Mince,Butcher's Best,Meat,2,16.48,14.88,124
19/01/2025,REC-WtH-2180,Milk,Dairy Fresh,Dairy,5,4.28,3.28,174
19/01/2025,REC-JuO-2108,Coffee,Bean Supreme,Beverages,2,5.97,4.93,193
19/01/2025,REC-jwb-5376,Soft Drink,Fizz Co.,Beverages,5,1.87,1.62,119
19/01/2025,REC-TLJ-9127,Chips,Crunchy Bites,Snacks,2,2.54,1.87,81
19/01/2025,REC-OXG-7882,Flour,Golden Grains,Pantry,1,2.42,2.04,151
19/01/2025,REC-iSN-3861,Lettuce,Crisp Greens,Produce,4,3.96,3.07,123
19/01/2025,REC-SLV-8368,Salt,Aussie Salt,Pantry,1,7.35,5.42,162
19/01/2025,REC-mpV-7638,Cereal,Morning Crunch,Breakfast,1,7.41,5.64,119
20/01/2025,REC-eRb-1134,Juice,Fresh Squeeze,Beverages,3,4.02,3.24,69
20/01/2025,REC-Owu-9176,Dish Soap,Eco-Wash,Household,5,6.7,5.51,168
20/01/2025,REC-ETH-5929,Beef Mince,Farm Fresh Meats,Meat,4,16.55,12.43,70
20/01/2025,REC-ijN-1554,Canned Beans,Simply Canned,Pantry,5,6.71,4.91,125
20/01/2025,REC-liu-5595,Cheese,Gourmet Gold,Dairy,5,4.62,3.76,82
21/01/2025,REC-YCV-8036,Laundry Detergent,Aussie Wash,Household,4,10.71,9.1,70
21/01/2025,REC-PST-9301,Pasta,Italian Kitchen,Pantry,5,8.81,6.47,66
21/01/2025,REC-qQc-5630,Tea Bags,Tea Time,Beverages,3,5.73,4.97,163
22/01/2025,REC-DAh-5798,Cereal,Morning Crunch,Breakfast,5,4.16,3.48,197
22/01/2025,REC-JmM-3661,Flour,The Baker's Choice,Pantry,3,5.25,4.42,186
22/01/2025,REC-pTN-7559,Chips,Salt & Crunch,Snacks,3,2.44,1.79,106
22/01/2025,REC-vZn-0364,Canned Beans,Hearty Harvest,Pantry,1,4.16,3.27,81
22/01/2025,REC-IcA-5985,Bread,Daily Loaf,Bakery,5,4.32,3.73,121
22/01/2025,REC-kwL-1604,Rice,Aussie Grains,Pantry,2,5.2,4.11,79
22/01/2025,REC-IIL-4502,Flour,The Baker's Choice,Pantry,3,2.68,2.37,161
22/01/2025,REC-Irm-3232,Coffee,Aussie Roast,Beverages,3,5.14,4.04,142
22/01/2025,REC-gfn-2186,Coffee,Urban Brew,Beverages,5,3.81,2.94,168
22/01/2025,REC-Fso-7537,Cheese,Gourmet Gold,Dairy,2,5.33,4.82,98
23/01/2025,REC-SfB-4949,Paper Towels,Handy Wipes,Household,5,6.96,5.36,72
23/01/2025,REC-zJn-8246,Milk,Dairy Fresh,Dairy,1,6.47,4.81,73
23/01/2025,REC-yYX-2462,Yogurt,Pure Greek,Dairy,2,4.15,3.23,190
23/01/2025,REC-LQY-6051,Biscuits,Cookie Crumble,Snacks,3,3.37,2.42,177
23/01/2025,REC-qKa-3209,Eggs,Sunny-Side,Dairy,1,3.93,3.32,173
23/01/2025,REC-RrB-4263,Flour,The Baker's Choice,Pantry,3,7.42,6.12,105
24/01/2025,REC-xMl-2264,Toilet Paper,Soft Touch,Household,5,13.76,9.93,175
24/01/2025,REC-IaK-8388,Cereal,Golden Grains,Breakfast,2,3.62,3.13,117
24/01/2025,REC-zaz-7531,Cereal,Healthy Start,Breakfast,1,5.65,4.2,161
24/01/2025,REC-bQG-2161,Sugar,Cane Sugar Co.,Pantry,4,3.68,3.18,164
24/01/2025,REC-aQu-4723,Lettuce,Crisp Greens,Produce,3,2.37,1.74,187
25/01/2025,REC-unw-7556,Coffee,Urban Brew,Beverages,2,5.47,4.33,95
25/01/2025,REC-XHj-0783,Eggs,Farmstead,Dairy,3,5.19,3.86,194
25/01/2025,REC-RXm-6248,Tea Bags,Tea Time,Beverages,3,1.94,1.62,98
25/01/2025,REC-dpK-1496,Eggs,Golden Yolk,Dairy,5,4.09,3.43,84
25/01/2025,REC-QMr-2399,Chips,Crunchy Bites,Snacks,2,3.81,3.21,149
25/01/2025,REC-TLg-7822,Lettuce,Crisp Greens,Produce,5,3.35,2.51,69
25/01/2025,REC-iVq-4790,Flour,Golden Grains,Pantry,3,6.88,6.25,149
25/01/2025,REC-Orx-7913,Milk,Meadowland,Dairy,5,3.52,2.68,93
25/01/2025,REC-RZH-0435,Laundry Detergent,Clean Wave,Household,4,5.6,4.41,53
27/01/2025,REC-Iaw-5028,Tomatoes,Vine Ripened,Produce,2,2.55,1.83,97
27/01/2025,REC-TOP-6369,Yogurt,Morning Bliss,Dairy,1,2.55,2.03,179
27/01/2025,REC-RSz-7996,Bread,Crusty Creations,Bakery,1,3.82,3.1,199
29/01/2025,REC-eRe-9576,Eggs,Sunny-Side,Dairy,4,6.12,4.57,81
29/01/2025,REC-twY-8636,Chicken Breast,Prime Cuts,Meat,3,19.96,14.52,164
29/01/2025,REC-gEd-2375,Laundry Detergent,Fresh Scent,Household,5,8.85,7.66,90
29/01/2025,REC-Yse-4227,Dish Soap,Sparkle Clean,Household,2,5.1,4.29,162
29/01/2025,REC-pAv-7784,Bread,Sunrise Bakes,Bakery,1,4.47,3.4,74
31/01/2025,REC-who-7908,Canned Tomatoes,Hearty Harvest,Pantry,5,6.6,5.15,89
31/01/2025,REC-XqA-5554,Coffee,Bean Supreme,Beverages,1,2.61,2.05,180
31/01/2025,REC-njS-8518,Bananas,Island Harvest,Produce,5,2.66,1.94,61
31/01/2025,REC-CiP-8174,Eggs,Golden Yolk,Dairy,1,6.82,4.93,176
31/01/2025,REC-dMF-8387,Canned Tomatoes,Hearty Harvest,Pantry,2,6.03,5.29,163
31/01/2025,REC-vzA-6509,Chicken Breast,Butcher's Best,Meat,5,17.43,14.36,60
31/01/2025,REC-czr-2041,Coffee,Aussie Roast,Beverages,1,3.97,3.3,194
01/02/2025,REC-rXR-3940,Milk,Meadowland,Dairy,5,5.14,4.42,157
02/02/2025,REC-rJu-7858,Salt,Aussie Salt,Pantry,3,5.91,5.07,65
02/02/2025,REC-Zzv-5995,Toilet Paper,Quilted Comfort,Household,1,6.27,5.64,114
02/02/2025,REC-wZd-5998,Olive Oil,Golden Grove,Pantry,5,4.67,3.82,142
02/02/2025,REC-eRJ-3137,Milk,Meadowland,Dairy,1,3.94,3.17,61
02/02/2025,REC-mST-1737,Juice,Fruit Burst,Beverages,5,5.95,4.44,155
02/02/2025,REC-sqs-7194,Yogurt,Pure Greek,Dairy,4,3.37,2.95,64
02/02/2025,REC-Cbu-0401,Tomatoes,Vine Ripened,Produce,4,2.95,2.35,73
02/02/2025,REC-FbZ-0018,Lettuce,Crisp Greens,Produce,3,1.85,1.58,198
03/02/2025,REC-Jkn-7660,Flour,Golden Grains,Pantry,4,3.29,2.72,128
03/02/2025,REC-cEr-1813,Salt,Aussie Salt,Pantry,1,4.39,3.82,182
03/02/2025,REC-xVY-5302,Yogurt,Pure Greek,Dairy,5,4.61,3.89,106
03/02/2025,REC-AMF-0222,Canned Tomatoes,Simply Canned,Pantry,3,6.19,4.48,135
03/02/2025,REC-iHq-6228,Cereal,Healthy Start,Breakfast,3,5.65,4.34,127
03/02/2025,REC-NSB-2160,Lettuce,Crisp Greens,Produce,4,3.02,2.22,95
03/02/2025,REC-aLH-1355,Yogurt,Pure Greek,Dairy,3,2.96,2.15,106
03/02/2025,REC-prJ-9843,Beef Mince,Farm Fresh Meats,Meat,5,13.7,11.39,162
04/02/2025,REC-DyL-4564,Milk,Farmers Choice,Dairy,4,3.75,3.17,92
05/02/2025,REC-Cfz-1392,Pasta,Grainfield Co.,Pantry,3,4.89,3.51,89
05/02/2025,REC-nkN-9048,Yogurt,Pure Greek,Dairy,4,5.7,4.79,96
05/02/2025,REC-Umu-2823,Sugar,Cane Sugar Co.,Pantry,1,3.28,2.36,124
05/02/2025,REC-qLq-1254,Coffee,Bean Supreme,Beverages,2,4.07,3.52,111
05/02/2025,REC-Rfv-7404,Cheese,Blockbuster Cheeses,Dairy,5,4.6,4.03,197
06/02/2025,REC-bTF-0006,Juice,Fresh Squeeze,Beverages,4,3.38,2.87,113
06/02/2025,REC-erp-2341,Cheese,Blockbuster Cheeses,Dairy,3,4.34,3.18,197
07/02/2025,REC-Hlg-2194,Toilet Paper,Quilted Comfort,Household,3,4.73,3.4,197
07/02/2025,REC-MeK-1848,Pasta,Grainfield Co.,Pantry,1,2.21,1.76,173
07/02/2025,REC-qxW-3325,Canned Beans,Hearty Harvest,Pantry,3,6.7,5.06,61
07/02/2025,REC-NzP-0905,Beef Mince,Prime Cuts,Meat,5,18.22,13.42,50
07/02/2025,REC-Myh-0451,Salt,Aussie Salt,Pantry,2,7.41,6.56,67
07/02/2025,REC-IPN-2880,Eggs,Golden Yolk,Dairy,2,2.53,2.16,114
07/02/2025,REC-YlQ-6210,Juice,Fresh Squeeze,Beverages,4,5.37,4.79,54
07/02/2025,REC-Bet-1855,Olive Oil,Golden Grove,Pantry,2,2.02,1.75,159
08/02/2025,REC-IFT-2149,Chicken Breast,Lean Meats,Meat,3,11.75,9.38,161
08/02/2025,REC-YuV-7155,Biscuits,Cookie Crumble,Snacks,2,3.09,2.33,196
08/02/2025,REC-ZiO-3782,Chips,Salt & Crunch,Snacks,4,2.65,2.36,123
09/02/2025,REC-qdX-1196,Flour,Golden Grains,Pantry,2,7.2,6.09,55
09/02/2025,REC-rym-2104,Eggs,Golden Yolk,Dairy,5,2.53,2.29,190
09/02/2025,REC-UcG-5486,Cheese,Australian Cheeses,Dairy,4,3.55,2.82,160
09/02/2025,REC-pzK-9119,Yogurt,Morning Bliss,Dairy,3,5.08,4.48,128
09/02/2025,REC-Xzr-1193,Bread,Daily Loaf,Bakery,3,3.64,2.9,80
11/02/2025,REC-sOS-4596,Yogurt,Morning Bliss,Dairy,5,4.66,3.62,125
11/02/2025,REC-crL-1177,Pasta,Pasta Perfection,Pantry,3,3.34,2.92,198
11/02/2025,REC-vBT-7527,Beef Mince,Butcher's Best,Meat,4,16.58,12.84,171
11/02/2025,REC-WpH-6209,Cereal,Golden Grains,Breakfast,2,6.09,4.5,113
11/02/2025,REC-ybx-4425,Tomatoes,Vine Ripened,Produce,1,3.63,3.12,118
11/02/2025,REC-KMT-5815,Cereal,Golden Grains,Breakfast,1,4.04,3.55,158
11/02/2025,REC-ccn-7356,Eggs,Sunny-Side,Dairy,1,2.8,2.36,188
11/02/2025,REC-dkG-5596,Pasta,Pasta Perfection,Pantry,1,2.59,2.0,147
12/02/2025,REC-ILS-2577,Cereal,Morning Crunch,Breakfast,2,3.91,3.42,64
12/02/2025,REC-oVd-9279,Soft Drink,Sparkle Beverages,Beverages,1,6.06,4.59,174
12/02/2025,REC-bqB-4176,Chicken Breast,Butcher's Best,Meat,4,14.35,12.58,50
12/02/2025,REC-vIN-4911,Biscuits,Aussie Bakes,Snacks,3,3.04,2.41,173
12/02/2025,REC-kuB-1331,Yogurt,Pure Greek,Dairy,1,3.79,3.19,145
14/02/2025,REC-WMz-2082,Eggs,Sunny-Side,Dairy,2,3.61,2.63,120
14/02/2025,REC-yhw-1994,Laundry Detergent,Fresh Scent,Household,1,5.49,3.96,71
14/02/2025,REC-FEu-7230,Toilet Paper,Quilted Comfort,Household,1,10.52,8.95,103
15/02/2025,REC-faM-0719,Paper Towels,Quick Dry,Household,2,5.31,4.18,185
15/02/2025,REC-AMq-6185,Pasta,Italian Kitchen,Pantry,2,8.44,6.42,164
15/02/2025,REC-pUx-4534,Canned Beans,Simply Canned,Pantry,4,2.91,2.1,171
15/02/2025,REC-TeG-3064,Toilet Paper,Quilted Comfort,Household,3,12.48,9.34,81
15/02/2025,REC-DMC-1491,Chips,Salt & Crunch,Snacks,5,2.9,2.3,186
15/02/2025,REC-PBw-4170,Toilet Paper,Quilted Comfort,Household,1,9.44,7.02,144
16/02/2025,REC-hnU-0619,Chips,Crunchy Bites,Snacks,1,4.61,4.0,94
16/02/2025,REC-vcl-6579,Canned Beans,Simply Canned,Pantry,1,3.3,2.72,61
16/02/2025,REC-BQs-1240,Juice,Fresh Squeeze,Beverages,3,3.2,2.72,147
16/02/2025,REC-ySu-8592,Chicken Breast,Lean Meats,Meat,4,20.34,14.82,74
16/02/2025,REC-tWu-1237,Pasta,Italian Kitchen,Pantry,3,7.8,6.43,68
17/02/2025,REC-vIV-1937,Paper Towels,Handy Wipes,Household,4,11.04,8.84,65
17/02/2025,REC-iIm-6464,Biscuits,Cookie Crumble,Snacks,5,3.02,2.47,61
17/02/2025,REC-Aev-7240,Milk,Dairy Fresh,Dairy,4,2.76,2.34,53
17/02/2025,REC-aBu-0041,Rice,Rice King,Pantry,4,6.19,5.46,200
17/02/2025,REC-Ugm-4429,Dish Soap,Eco-Wash,Household,2,4.84,4.27,67
17/02/2025,REC-vYD-5167,Canned Beans,Simply Canned,Pantry,4,2.06,1.54,114
17/02/2025,REC-wgf-0165,Chicken Breast,Butcher's Best,Meat,2,13.65,10.87,189
17/02/2025,REC-lSb-6198,Yogurt,Pure Greek,Dairy,4,3.43,2.67,119
17/02/2025,REC-sKr-6525,Lettuce,Garden Select,Produce,3,4.8,3.5,194
17/02/2025,REC-WvG-7595,Yogurt,Morning Bliss,Dairy,2,2.49,2.23,141
19/02/2025,REC-nPX-5495,Juice,Fresh Squeeze,Beverages,3,5.42,4.52,182
20/02/2025,REC-OrI-5866,Paper Towels,Quick Dry,Household,3,13.27,9.6,153
20/02/2025,REC-dPu-9873,Juice,Fruit Burst,Beverages,3,2.31,1.73,159
20/02/2025,REC-Jdl-4681,Canned Tomatoes,Hearty Harvest,Pantry,1,6.89,5.63,162
20/02/2025,REC-vlB-5509,Canned Beans,Hearty Harvest,Pantry,4,6.18,5.33,62
20/02/2025,REC-JPj-6447,Cereal,Morning Crunch,Breakfast,1,7.38,5.97,90
20/02/2025,REC-Lhl-8516,Beef Mince,Butcher's Best,Meat,2,10.56,9.2,109
20/02/2025,REC-cbt-3589,Juice,Fresh Squeeze,Beverages,3,2.46,1.9,175
20/02/2025,REC-raR-5399,Chicken Breast,Lean Meats,Meat,3,17.62,13.28,167
21/02/2025,REC-ggr-5458,Eggs,Sunny-Side,Dairy,2,3.98,2.86,176
21/02/2025,REC-xVX-4294,Eggs,Farmstead,Dairy,3,3.35,2.81,98
21/02/2025,REC-YjI-9755,Olive Oil,Golden Grove,Pantry,4,5.04,4.4,181
21/02/2025,REC-RGO-3044,Juice,Fresh Squeeze,Beverages,4,3.8,3.1,81
21/02/2025,REC-Qiq-5010,Dish Soap,Power Clean,Household,5,10.74,9.47,168
21/02/2025,REC-zBK-3653,Toilet Paper,Soft Touch,Household,1,8.69,6.9,191
21/02/2025,REC-sPv-8987,Cheese,Blockbuster Cheeses,Dairy,5,2.86,2.2,134
22/02/2025,REC-BFA-7415,Beef Mince,Farm Fresh Meats,Meat,4,12.64,10.18,136
22/02/2025,REC-KsX-0953,Eggs,Golden Yolk,Dairy,3,5.91,4.29,176
22/02/2025,REC-YMb-8243,Toilet Paper,Soft Touch,Household,5,9.78,8.24,100
22/02/2025,REC-FHV-3869,Rice,Rice King,Pantry,2,3.77,2.88,184
22/02/2025,REC-Pnl-6175,Beef Mince,Butcher's Best,Meat,2,17.69,12.76,148
23/02/2025,REC-qDO-2974,Lettuce,Garden Select,Produce,2,2.4,1.76,84
23/02/2025,REC-efY-9769,Biscuits,Cookie Crumble,Snacks,1,4.74,3.9,183
23/02/2025,REC-Xtg-2457,Apples,Local Grown,Produce,5,3.05,2.73,59
23/02/2025,REC-CZO-7820,Cheese,Australian Cheeses,Dairy,1,4.52,3.59,94
23/02/2025,REC-GdM-4911,Yogurt,Creamy Delights,Dairy,4,5.71,4.98,162
23/02/2025,REC-YyG-8805,Apples,Orchard Fresh,Produce,3,2.06,1.73,135
23/02/2025,REC-iPO-9740,Bread,Crusty Creations,Bakery,3,4.96,3.77,109
23/02/2025,REC-fAz-2887,Chicken Breast,Butcher's Best,Meat,3,11.28,9.08,50
24/02/2025,REC-QXj-2616,Laundry Detergent,Clean Wave,Household,4,9.71,8.0,123
24/02/2025,REC-lMs-7712,Tomatoes,Sun Kissed,Produce,2,3.42,2.57,52
